,ID,h,j,v,z,label
4726,GDS_ers2_16918,640.705500761,626.483073919,177.116047372,233.921526129,disk
4727,GDS_ers2_16919,2315.34039797,2704.44883786,1476.84251717,1562.79506284,disk
4728,GDS_ers2_16922,225.085962449,93.2917125011,56.141111603,48.9031184524,spheroid
4729,GDS_ers2_16926,15116.1250832,14055.7085636,2314.22267431,4841.60964336,spheroid
4730,GDS_ers2_16930,393.136340949,392.050152322,226.857001536,156.71717239,disk
4731,GDS_ers2_16931,1461.10708862,1356.94496575,172.400942467,553.795834703,disk
4732,GDS_ers2_16934,1556.95620462,1412.44160693,308.522889855,573.619845095,spheroid
4733,GDS_ers2_16939,6210.12310687,5715.85322563,nan,nan,spheroid
4734,GDS_ers2_16941,4850.62124933,4582.56490516,nan,nan,disk
4735,GDS_ers2_16944,2374.88218264,2081.18585922,468.545394422,730.440356742,disk
4736,GDS_ers2_16945,524.04488335,379.60163347,nan,nan,unknown
4737,GDS_ers2_16952,3321.68172215,3648.58739784,1575.60935179,1756.07844343,disk
4738,GDS_ers2_16953,11602.7040966,11587.7420351,nan,nan,spheroid
4739,GDS_ers2_16954,57.3770707558,36.892237533,nan,nan,disk
4740,GDS_ers2_16955,1947.27190613,2549.35060854,673.565741336,1026.67804822,pointsource
4741,GDS_ers2_16957,3268.71743157,2832.92282287,481.264083608,982.108731054,disk
4743,GDS_ers2_16964,2908.71919922,3400.09110046,nan,nan,spheroid
4745,GDS_ers2_16969,397.367674944,332.194788847,592.402927415,107.977239041,spheroid
4747,GDS_ers2_16975,368.028387436,494.67477984,188.91695264,251.446881007,disk
4748,GDS_ers2_16976,4802.17956459,5153.45896826,791.449268424,2093.81932425,pointsource
4749,GDS_ers2_16978,540.12302418,744.9772609,387.765835822,268.310463721,spheroid
4750,GDS_ers2_16987,1057.93215403,883.876352697,180.171521632,304.954710442,disk
4751,GDS_ers2_16989,3445.9132179,3890.14679678,1548.61466131,1761.16667201,disk
4753,GDS_ers2_16998,4141.55615826,4034.38338224,845.142318761,1362.90880082,disk
4754,GDS_ers2_17002,679.946665318,910.215133624,641.229368473,409.795059087,disk
4755,GDS_ers2_17004,204.186181867,211.350331491,333.442328467,210.835433241,disk
4756,GDS_ers2_17006,553.116120304,606.421376455,402.075499539,334.947244022,disk
4757,GDS_ers2_17011,2854.3358187,2533.5438045,1729.11128806,1048.11626314,spheroid
4758,GDS_ers2_17013,376.609294836,455.72147455,250.171807587,260.076601812,disk
4759,GDS_ers2_17015,13421.9106286,18559.6542749,nan,nan,pointsource
4760,GDS_ers2_17016,3076.22080389,2885.37421278,nan,nan,spheroid
4761,GDS_ers2_17020,1455.27691705,1495.55222295,873.038751768,718.635760886,disk
4762,GDS_ers2_17021,958.316352914,812.278802513,363.871188657,266.1392484,spheroid
4763,GDS_ers2_17022,422.258635712,534.762395399,359.332909187,231.284618205,disk
4764,GDS_ers2_17023,432.671184237,488.209923595,nan,nan,spheroid
4765,GDS_ers2_17024,3738.51806335,3534.5301288,39.0183211911,74.1524367723,disk
4766,GDS_ers2_17025,2379.49581393,2355.07025233,1241.46295657,799.771686782,disk
4767,GDS_ers2_17027,958.156475729,1123.76688525,460.665933297,486.923007028,disk
4768,GDS_ers2_17028,3571.06929152,3158.44606952,700.924907262,978.4144192,spheroid
4770,GDS_ers2_17032,520.701327988,609.005306248,342.0300903,305.891663646,disk
4771,GDS_ers2_17036,1253.10598938,899.734591109,376.62050187,317.434638117,spheroid
4772,GDS_ers2_17038,12691.4081453,11542.220253,666.638377774,2377.3093108,spheroid
4773,GDS_ers2_17042,432.740289038,510.485579107,206.891069498,234.491839058,disk
4774,GDS_ers2_17044,544.94290694,669.148267522,446.168622744,402.040158508,disk
4776,GDS_ers2_17048,2663.73454356,2944.37772997,1632.05503083,1582.44946723,disk
4778,GDS_ers2_17052,54093.3544152,70175.393859,10711.3594951,24761.0180302,pointsource
4779,GDS_ers2_17053,593.398537752,616.161160746,183.857764796,191.333263625,disk
4780,GDS_ers2_17054,655.010048057,680.143454848,198.047135811,241.727287221,disk
4781,GDS_ers2_17059,11231.1655979,15064.8506964,12173.610396,6052.00609056,pointsource
4782,GDS_ers2_17060,2483.54076832,2049.15861715,204.863263445,526.286394786,disk
4783,GDS_ers2_17062,657.376575717,567.065367039,393.989837902,257.299303928,disk
4784,GDS_ers2_17066,217.433703477,307.581931904,231.408520899,153.178243219,spheroid
4785,GDS_ers2_17068,568.482021244,688.149696797,323.160796931,353.579453153,disk
4786,GDS_ers2_17069,885.296154065,988.314994827,276.811341186,316.556871338,spheroid
4787,GDS_ers2_17072,591.496942134,636.607641242,429.663952235,295.748694694,disk
4788,GDS_ers2_17077,3918.58931527,3946.99292932,2035.75474637,1935.27830971,disk
4789,GDS_ers2_17081,402.071215851,363.044791841,297.560160647,207.318875793,disk
4790,GDS_ers2_17082,487.577383235,471.497341954,240.171296217,174.139884909,disk
4791,GDS_ers2_17086,14519.2817588,14563.7971403,nan,nan,spheroid
4792,GDS_ers2_17092,505.683145795,415.776581397,246.467005961,180.746422765,disk
4793,GDS_ers2_17093,7683.29384836,7503.73913969,1608.77361841,2683.58716289,disk
4794,GDS_ers2_17096,3862.95010313,4263.23449602,1146.70003178,1591.26682649,disk
4795,GDS_ers2_17099,1148.76267304,1377.09232805,1427.07815459,718.943826759,disk
4796,GDS_ers2_17102,13021.4313874,11516.1423262,1874.97620011,4434.65004498,spheroid
4797,GDS_ers2_17103,2275.3303931,2355.62612756,nan,nan,pointsource
4798,GDS_ers2_17104,1062.58298882,443.245874681,51.2653698028,105.79951881,spheroid
4799,GDS_ers2_17110,74846.9602108,91891.2612743,23899.4982756,27715.1690071,pointsource
4800,GDS_ers2_17113,620.21745532,690.331121115,333.278553901,329.302602582,disk
4801,GDS_ers2_17114,818.595842569,872.032728841,209.754588368,339.689042295,spheroid
4802,GDS_ers2_17115,7777.06265769,8258.359691,4328.59941846,3678.50398888,spheroid
4803,GDS_ers2_17116,461.77296476,619.244145121,376.356855964,360.636605621,disk
4805,GDS_ers2_17122,23052.1515229,23387.287153,4659.55544488,7273.45901382,spheroid
4806,GDS_ers2_17123,2563.53143955,2617.09399702,746.307273403,942.961503821,disk
4807,GDS_ers2_17125,412.225055908,435.068710631,104.046097263,178.316158967,spheroid
4808,GDS_ers2_17127,429.15103394,499.066591732,nan,nan,unknown
4809,GDS_ers2_17129,1047.43991375,980.307785472,643.276120585,421.858015254,spheroid
4810,GDS_ers2_17130,1406.50903327,1624.02037243,672.191003212,792.172874001,irregular
4811,GDS_ers2_17146,292.447188159,317.395206475,180.792068801,162.650027246,disk
4812,GDS_ers2_17151,793.031613501,997.079606163,379.216364578,424.723782515,spheroid
4813,GDS_ers2_17153,3761.29692056,2806.89156338,222.43380631,555.268255462,disk
4814,GDS_ers2_17154,163.666612971,187.140844717,nan,nan,unknown
4815,GDS_ers2_17156,625.384756252,785.178436396,nan,nan,disk
4816,GDS_ers2_17165,1243.23740835,1476.46529894,721.277145206,745.919983431,spheroid
4817,GDS_ers2_17167,1326.79027752,1116.14065388,472.619187752,382.458726467,spheroid
4818,GDS_ers2_17170,18601.6730484,18203.8103947,2606.19249201,5447.60184395,spheroid
4819,GDS_ers2_17174,1022.77852138,1237.37696539,502.958415854,588.362204262,disk
4821,GDS_ers2_17181,1992.96214243,2226.33525479,549.1596263,743.750430944,spheroid
4823,GDS_ers2_17186,2047.97560379,2138.37384695,597.2244118,823.843468702,disk
4824,GDS_ers2_17187,2217.06020719,2360.49042943,654.429743324,921.773088563,spheroid
4826,GDS_ers2_17192,678.545711484,779.907541181,184.485354809,251.335824524,spheroid
4828,GDS_ers2_17196,470.799786756,526.389567486,435.654201146,267.574573228,disk
4829,GDS_ers2_17197,5237.45575956,6328.81525201,2802.9765086,2980.26349435,irregular
4830,GDS_ers2_17199,2022.04058039,2511.07679499,1142.25151086,1048.52671103,disk
4831,GDS_ers2_17200,461.474960006,329.500503556,179.644600934,115.585316797,disk
4832,GDS_ers2_17201,544.052325092,394.102564768,167.609199366,147.352048313,disk
4833,GDS_ers2_17202,1723.35124788,1645.22168859,961.986636058,791.168256939,spheroid
4834,GDS_ers2_17203,2763.31025396,3482.77059866,130.655709207,951.387437069,pointsource
4835,GDS_ers2_17204,3132.88540803,2785.66626153,538.614463842,741.221133654,spheroid
4836,GDS_ers2_17207,1813.95794147,1308.01909454,nan,nan,disk
4837,GDS_ers2_17208,6293.45810723,6577.84748192,1844.33584099,2384.78353188,spheroid
4838,GDS_ers2_17212,1531.30751369,1811.79333251,2133.32297017,1216.59079327,irregular
4839,GDS_ers2_17214,6887.54523028,8112.73506348,4190.67361253,3693.87446903,irregular
4840,GDS_ers2_17216,519.769728388,612.940353029,285.626591127,263.170116015,spheroid
4841,GDS_ers2_17217,718.578283481,709.265105841,392.091536353,266.607462346,disk
4842,GDS_ers2_17219,389.064090639,292.094974118,nan,nan,pointsource
4843,GDS_ers2_17220,533.481295375,526.322313366,224.451397866,279.042744934,disk
4844,GDS_ers2_17221,1482.96443256,1520.64723816,296.231514676,497.500417468,disk
4845,GDS_ers2_17230,3323.21394458,3377.63276572,1167.17621102,1291.10594369,spheroid
4846,GDS_ers2_17231,2895.93474515,3331.70706777,1807.94259898,1689.62905872,disk
4847,GDS_ers2_17232,444.663291662,535.905703305,481.595099668,364.372958758,irregular
4848,GDS_ers2_17236,5974.95317987,5319.13842128,1513.69879558,2057.80734203,spheroid
4849,GDS_ers2_17239,3557.77437972,3532.20606569,nan,nan,spheroid
4850,GDS_ers2_17246,3751.18011714,2149.41898451,372.969102905,417.014068362,spheroid
4851,GDS_ers2_17249,854.060722186,945.314022129,580.69218953,560.32864181,disk
4852,GDS_ers2_17251,3676.47483701,3527.56596711,655.319511734,1248.22219719,disk
4853,GDS_ers2_17253,6123.46625832,5439.76892552,nan,nan,spheroid
4856,GDS_ers2_17260,2207.88962969,2322.52136915,969.758265315,1120.271109,disk
4857,GDS_ers2_17261,823.641398376,859.599787923,742.511687138,479.85778926,spheroid
4858,GDS_ers2_17264,456.165626941,500.708859387,368.181493902,269.939595271,spheroid
4859,GDS_ers2_17265,4248.04325371,4804.61545203,1179.15426551,1298.88261149,disk
4860,GDS_ers2_17266,635.953476621,630.614001165,nan,nan,spheroid
4861,GDS_ers2_17272,413.349193564,526.305874443,305.609242114,286.005090396,disk
4862,GDS_ers2_17275,4053.1784022,3323.41953627,778.649681902,980.388612187,disk
4863,GDS_ers2_17277,14972.4652506,15989.3494832,3820.06251419,6826.31955003,spheroid
4864,GDS_ers2_17278,3491.62727618,3966.1996936,1148.25882351,1427.84829889,disk
4865,GDS_ers2_17279,860.775609772,932.119586443,611.789076922,483.318935475,disk
4866,GDS_ers2_17280,3377.05929618,3493.59740668,nan,nan,pointsource
4867,GDS_ers2_17284,14251.932732,12758.0648857,1802.86920224,4144.01600113,spheroid
4868,GDS_ers2_17286,420.567674295,393.333136317,210.213666047,191.70662654,disk
4869,GDS_ers2_17287,761.418842375,806.45098997,671.773396825,472.455910721,disk
4870,GDS_ers2_17288,504.440894662,370.175497895,173.998953232,164.491578946,spheroid
4871,GDS_ers2_17289,1205.98187278,973.396652744,421.905435698,478.616062195,disk
4872,GDS_ers2_17290,277.634392446,289.163857431,nan,nan,pointsource
4873,GDS_ers2_17292,385.437796857,402.994237776,101.558789662,143.529411265,disk
4874,GDS_ers2_17295,1985.79141266,2008.72111466,292.78276207,652.704025282,disk
4875,GDS_ers2_17296,1029.159458,1065.77441024,nan,nan,spheroid
4876,GDS_ers2_17297,482.862188131,576.225609948,249.690724465,294.061062344,disk
4877,GDS_ers2_17305,2565.22570595,2810.39828935,636.134981253,1104.51514575,spheroid
4878,GDS_ers2_17306,3870.5788221,3661.51816088,1069.47629348,1391.38101217,disk
4879,GDS_ers2_17309,1140.6499356,1503.79663488,nan,nan,spheroid
4880,GDS_ers2_17313,1357.87475241,1422.0138212,749.847075485,712.148091794,disk
4881,GDS_ers2_17314,850.231036151,472.265543936,424.891717898,261.053970214,spheroid
4882,GDS_ers2_17318,762.71925983,880.75184637,414.859952978,364.32829704,disk
4883,GDS_ers2_17321,4106.9976137,4087.93881897,1703.18275786,1376.030119,spheroid
4884,GDS_ers2_17322,1378.37583777,962.979727014,379.671194657,327.392328663,irregular
4885,GDS_ers2_17323,1251.18637313,1258.63579741,610.900803651,645.147575589,spheroid
4886,GDS_ers2_17325,2789.23194999,3068.11114313,1125.80254858,1323.00573222,spheroid
4887,GDS_ers2_17328,1707.48835859,1805.93759145,660.320626736,804.09456141,disk
4888,GDS_ers2_17334,1201.65586943,1439.02598422,1356.20925817,923.6181062,disk
4889,GDS_ers2_17335,7465.66162776,8177.90220408,2383.1464153,3116.8618312,spheroid
4891,GDS_ers2_17340,784.301091389,1348.99604606,550.101808678,365.419035147,disk
4892,GDS_ers2_17343,6859.13496353,8362.27379887,3417.47305001,3603.90394778,pointsource
4893,GDS_ers2_17344,255.823736809,225.411182052,59.930665863,94.0308435497,pointsource
4894,GDS_ers2_17345,1146.78575831,820.315200617,314.810542418,296.285818189,disk
4895,GDS_ers2_17347,641.301168934,755.874937939,311.115529531,341.291849553,disk
4896,GDS_ers2_17348,1530.11532796,1702.32878747,532.877530673,742.567207816,disk
4897,GDS_ers2_17349,1702.29792733,2052.00080828,1997.72448955,1224.40278206,disk
4898,GDS_ers2_17350,767.854410993,896.273045717,320.25728624,340.643559529,pointsource
4899,GDS_ers2_17355,639.332364911,688.447638046,238.167962018,276.969674116,disk
4900,GDS_ers2_17356,116754.506195,140927.383728,23134.8548349,46313.7582485,pointsource
4901,GDS_ers2_17359,4975.86589655,5185.18851596,nan,nan,spheroid
4902,GDS_ers2_17370,208107.570048,222636.568788,69730.8328597,72624.1305642,pointsource
4903,GDS_ers2_17372,546.04964271,669.447771129,322.857283611,342.898138812,spheroid
4904,GDS_ers2_17376,955.943733127,1103.62868207,571.213738644,534.941112748,disk
4905,GDS_ers2_17377,649.618094956,766.88427786,493.864373333,435.387633436,disk
4906,GDS_ers2_17378,825.526625045,802.981948221,388.660885795,301.617224366,disk
4907,GDS_ers2_17380,1299.05382654,1324.78257721,776.137464356,453.511364329,disk
4908,GDS_ers2_17381,84.5684478276,152.968254331,188.887688673,177.870286897,spheroid
4909,GDS_ers2_17382,1515.05346809,1631.518363,nan,nan,spheroid
4910,GDS_ers2_17384,378.210807837,509.152988361,nan,nan,pointsource
4911,GDS_ers2_17385,14233.6000646,14116.4560291,1307.9776234,4544.20550165,spheroid
4912,GDS_ers2_17386,1489.93045554,1352.8504254,399.193269171,451.239967563,disk
4914,GDS_ers2_17390,1753.53530741,1295.94656608,269.30221743,420.801076857,irregular
4915,GDS_ers2_17400,238.577060131,301.615691813,nan,nan,disk
4917,GDS_ers2_17408,1112.92874895,1104.47387304,175.47097259,446.298220385,spheroid
4918,GDS_ers2_17409,1437.14115706,1082.6493005,66.8794945276,152.121316505,spheroid
4919,GDS_ers2_17411,1080.28991664,1282.92545348,722.348886302,609.313721735,irregular
4920,GDS_ers2_17412,602.989461032,497.407916382,363.813391794,270.247863875,disk
4921,GDS_ers2_17415,484.436716041,509.006881741,258.613725582,254.958386354,disk
4922,GDS_ers2_17416,731.506699208,815.969297857,679.059314059,678.053043733,irregular
4923,GDS_ers2_17417,443.795685641,451.22166432,176.631882914,202.849907685,disk
4924,GDS_ers2_17420,661.572984414,742.815184312,503.44403355,323.753165423,disk
4925,GDS_ers2_17421,373.503970807,438.258257509,273.249873026,140.348148724,disk
4926,GDS_ers2_17422,534.35491348,616.400109191,198.795879323,271.490703789,spheroid
4927,GDS_ers2_17425,5111.74087345,4688.64453561,818.863109363,1504.49937107,disk
4928,GDS_ers2_17427,3054.13353546,3560.71191477,1127.63856911,1424.66025943,disk
4929,GDS_ers2_17429,327.219316047,334.141523001,335.513138958,153.104705246,disk
4930,GDS_ers2_17430,321.49404482,258.234233764,367.530453646,188.013699312,spheroid
4931,GDS_ers2_17433,3513.3443179,2883.94869498,359.415857831,585.867757882,disk
4932,GDS_ers2_17435,974.983640065,933.217500537,379.461071727,396.416352585,disk
4933,GDS_ers2_17439,8762.0157935,9828.17664299,6307.25738252,4521.69045073,spheroid
4934,GDS_ers2_17442,1364.77361683,1521.29667939,1297.41724257,891.162316128,disk
4935,GDS_ers2_17443,2726.39028571,2425.3536476,nan,nan,spheroid
4936,GDS_ers2_17449,34316.1861419,40603.1347226,48632.0903112,22439.9893275,disk
4937,GDS_ers2_17453,1337.17546849,1567.30392194,693.384258883,744.949253213,disk
4938,GDS_ers2_17454,485.171495442,528.649576635,447.378635723,300.190205991,disk
4939,GDS_ers2_17455,922.807163146,1049.12985464,536.596692133,477.211098147,disk
4940,GDS_ers2_17461,6555.45439723,7713.83768633,5076.18347182,3838.25844847,irregular
4941,GDS_ers2_17467,939.939791346,870.487127052,252.511928581,259.567643996,disk
4942,GDS_ers2_17470,1662.73228157,1871.94379739,1372.9533686,943.39802807,disk
4943,GDS_ers2_17472,918.869264708,895.546454997,nan,nan,unknown
4944,GDS_ers2_17474,393.661150627,325.991593474,nan,nan,spheroid
4945,GDS_ers2_17477,252885.28805,264811.921352,120390.064009,115331.63824,pointsource
4946,GDS_ers2_17478,1807.33473916,999.357049697,190.27728125,235.41037856,disk
4947,GDS_ers2_17481,28636.2734608,25851.8766738,128.497791911,inf,disk
4948,GDS_ers2_17485,1889.11008827,1749.58220345,235.02913273,478.818094751,spheroid
4950,GDS_ers2_17500,740.488319796,790.963841029,130.606105082,291.733723357,disk
4951,GDS_ers2_17501,2533.02483545,2442.05584483,1053.12161397,908.270949401,spheroid
4952,GDS_ers2_17503,1465.52820197,995.387373335,143.367636724,209.368854699,spheroid
4953,GDS_ers2_17505,481.960716039,544.055694108,186.527019481,164.136704919,disk
4954,GDS_ers2_17507,65.8919602859,107.259472173,36.1192029535,21.9272599899,disk
4955,GDS_ers2_17508,16661.834893,15454.5636125,2645.33618969,5670.53937571,spheroid
4956,GDS_ers2_17513,313.831705066,264.606869626,163.047827089,128.499476174,disk
4957,GDS_ers2_17514,2709.01029783,2592.03948792,nan,nan,spheroid
4958,GDS_ers2_17516,784.651194721,892.893220621,297.55941263,326.806276321,spheroid
4959,GDS_ers2_17517,2665.30552234,2415.50047148,nan,nan,spheroid
4960,GDS_ers2_17518,1436.50586589,1217.19064918,236.649017344,310.106859699,disk
4961,GDS_ers2_17519,1837.62708237,1763.4814097,296.620031673,542.312480697,disk
4962,GDS_ers2_17521,3762.17311122,3803.800776,256.668298119,857.618325699,spheroid
4963,GDS_ers2_17522,541.299178189,555.400705035,nan,nan,disk
4964,GDS_ers2_17523,594.621526257,798.409560114,309.598540517,348.178646508,disk
4965,GDS_ers2_17525,604.357425423,588.875062207,140.359107373,210.642254495,disk
4966,GDS_ers2_17526,310.37252498,404.505958929,172.963009653,162.124954437,irregular
4967,GDS_ers2_17531,12145.7369283,18234.0394904,19360.6939552,10093.6641554,pointsource
4968,GDS_ers2_17534,4082.98033795,4260.1160468,1558.56776543,2156.2098538,disk
4969,GDS_ers2_17548,8298.05702276,6727.78869863,1123.45057648,1797.08359757,disk
4970,GDS_ers2_17550,479.425150135,323.705105713,264.607839518,171.188463946,disk
4971,GDS_ers2_17551,426.260999369,475.020443267,506.41545833,276.40839782,irregular
4972,GDS_ers2_17559,1303.08741757,1197.23077145,933.311233083,617.92000615,spheroid
4974,GDS_ers2_17567,242.693157589,290.959051585,nan,nan,irregular
4975,GDS_ers2_17570,440.005176814,376.884947658,341.120505639,271.380834195,irregular
4977,GDS_ers2_17573,627.803425544,672.170154674,243.905272794,323.327191477,spheroid
4978,GDS_ers2_17575,335.368879956,287.504602492,nan,nan,irregular
4979,GDS_ers2_17577,1850.83573326,1364.1755156,835.663625201,596.18545362,irregular
