,ID,ClSph,ClDk,ClIr,ClPS,ClUn
4564,GDS_ers2_16561,1.0,0.0,0.0,0.0,0.0
4565,GDS_ers2_16564,0.0,0.666666666667,0.0,0.0,0.333333333333
4566,GDS_ers2_16566,0.0,0.333333333333,0.666666666667,0.0,0.0
4567,GDS_ers2_16568,0.333333333333,0.666666666667,0.0,0.0,0.0
4568,GDS_ers2_16570,0.0,1.0,0.0,0.0,0.0
4569,GDS_ers2_16571,0.0,0.333333333333,0.0,0.333333333333,0.333333333333
4570,GDS_ers2_16572,0.166666666667,0.5,0.333333333333,0.0,0.0
4571,GDS_ers2_16580,0.0,0.5,0.5,0.0,0.0
4572,GDS_ers2_16581,0.0,0.666666666667,0.333333333333,0.0,0.0
4573,GDS_ers2_16582,0.0,0.333333333333,0.666666666667,0.0,0.0
4574,GDS_ers2_16584,0.333333333333,0.666666666667,0.0,0.0,0.0
4575,GDS_ers2_16585,0.0,0.333333333333,0.333333333333,0.0,0.333333333333
4576,GDS_ers2_16586,0.0,1.0,0.0,0.0,0.0
4577,GDS_ers2_16588,0.0,0.0,0.0,0.0,1.0
4578,GDS_ers2_16591,0.333333333333,0.666666666667,0.0,0.0,0.0
4579,GDS_ers2_16595,0.666666666667,0.0,0.0,0.333333333333,0.0
4580,GDS_ers2_16596,0.0,0.833333333333,0.166666666667,0.0,0.0
4581,GDS_ers2_16599,0.166666666667,0.833333333333,0.0,0.0,0.0
4582,GDS_ers2_16603,0.833333333333,0.166666666667,0.0,0.0,0.0
4583,GDS_ers2_16604,0.0,0.666666666667,0.333333333333,0.0,0.0
4584,GDS_ers2_16607,0.166666666667,0.166666666667,0.333333333333,0.333333333333,0.0
4585,GDS_ers2_16609,0.166666666667,0.833333333333,0.0,0.0,0.0
4586,GDS_ers2_16610,0.666666666667,0.333333333333,0.0,0.0,0.0
4587,GDS_ers2_16611,0.0,0.666666666667,0.333333333333,0.0,0.0
4588,GDS_ers2_16614,0.166666666667,0.166666666667,0.666666666667,0.0,0.0
4589,GDS_ers2_16615,0.333333333333,0.333333333333,0.0,0.333333333333,0.0
4590,GDS_ers2_16618,0.0,1.0,0.0,0.0,0.0
4591,GDS_ers2_16619,0.0,0.666666666667,0.333333333333,0.0,0.0
4592,GDS_ers2_16623,0.0,0.666666666667,0.0,0.333333333333,0.0
4593,GDS_ers2_16625,0.0,0.5,0.5,0.0,0.0
4594,GDS_ers2_16627,0.0,0.333333333333,0.333333333333,0.0,0.333333333333
4595,GDS_ers2_16629,0.0,0.333333333333,0.666666666667,0.0,0.0
4596,GDS_ers2_16639,0.0,0.5,0.166666666667,0.333333333333,0.0
4597,GDS_ers2_16640,0.0,0.333333333333,0.666666666667,0.0,0.0
4598,GDS_ers2_16641,0.166666666667,0.833333333333,0.0,0.0,0.0
4599,GDS_ers2_16642,0.0,0.666666666667,0.333333333333,0.0,0.0
4600,GDS_ers2_16646,0.0,0.333333333333,0.333333333333,0.0,0.333333333333
4601,GDS_ers2_16649,0.0,0.333333333333,0.333333333333,0.0,0.333333333333
4602,GDS_ers2_16651,0.0,0.666666666667,0.333333333333,0.0,0.0
4603,GDS_ers2_16653,0.333333333333,0.0,0.333333333333,0.333333333333,0.0
4604,GDS_ers2_16655,0.0,0.666666666667,0.333333333333,0.0,0.0
4605,GDS_ers2_16665,0.0,0.5,0.5,0.0,0.0
4606,GDS_ers2_16666,0.0,0.333333333333,0.666666666667,0.0,0.0
4607,GDS_ers2_16670,0.0,0.666666666667,0.333333333333,0.0,0.0
4608,GDS_ers2_16671,0.666666666667,0.0,0.0,0.333333333333,0.0
4609,GDS_ers2_16672,0.0,0.333333333333,0.666666666667,0.0,0.0
4610,GDS_ers2_16673,0.166666666667,0.166666666667,0.0,0.333333333333,0.333333333333
4611,GDS_ers2_16675,0.333333333333,0.666666666667,0.0,0.0,0.0
4612,GDS_ers2_16676,0.0,1.0,0.0,0.0,0.0
4613,GDS_ers2_16679,0.333333333333,0.0,0.0,0.333333333333,0.333333333333
4614,GDS_ers2_16681,0.166666666667,0.5,0.0,0.333333333333,0.0
4615,GDS_ers2_16682,0.666666666667,0.333333333333,0.0,0.0,0.0
4616,GDS_ers2_16684,0.666666666667,0.166666666667,0.0,0.166666666667,0.0
4617,GDS_ers2_16686,0.833333333333,0.166666666667,0.0,0.0,0.0
4618,GDS_ers2_16688,0.0,0.5,0.0,0.166666666667,0.333333333333
4619,GDS_ers2_16689,0.0,0.833333333333,0.166666666667,0.0,0.0
4620,GDS_ers2_16693,0.0,0.666666666667,0.333333333333,0.0,0.0
4621,GDS_ers2_16695,0.111111111111,0.111111111111,0.777777777778,0.0,0.0
4622,GDS_ers2_16700,0.0,1.0,0.0,0.0,0.0
4623,GDS_ers2_16702,0.0,0.666666666667,0.0,0.0,0.333333333333
4624,GDS_ers2_16703,0.0,0.333333333333,0.666666666667,0.0,0.0
4625,GDS_ers2_16704,0.5,0.5,0.0,0.0,0.0
4626,GDS_ers2_16705,1.0,0.0,0.0,0.0,0.0
4627,GDS_ers2_16709,0.333333333333,0.666666666667,0.0,0.0,0.0
4628,GDS_ers2_16713,1.0,0.0,0.0,0.0,0.0
4629,GDS_ers2_16715,0.0,1.0,0.0,0.0,0.0
4630,GDS_ers2_16716,0.0,0.666666666667,0.333333333333,0.0,0.0
4631,GDS_ers2_16722,0.0,0.333333333333,0.0,0.666666666667,0.0
4632,GDS_ers2_16723,0.833333333333,0.166666666667,0.0,0.0,0.0
4633,GDS_ers2_16726,0.0,0.333333333333,0.333333333333,0.333333333333,0.0
4634,GDS_ers2_16728,0.0,0.333333333333,0.666666666667,0.0,0.0
4635,GDS_ers2_16729,0.333333333333,0.0,0.0,0.666666666667,0.0
4636,GDS_ers2_16732,0.0,0.0,0.0,0.166666666667,0.833333333333
4637,GDS_ers2_16733,0.166666666667,0.666666666667,0.166666666667,0.0,0.0
4638,GDS_ers2_16734,0.333333333333,0.166666666667,0.0,0.333333333333,0.166666666667
4639,GDS_ers2_16737,0.0,0.333333333333,0.5,0.166666666667,0.0
4640,GDS_ers2_16738,0.166666666667,0.833333333333,0.0,0.0,0.0
4641,GDS_ers2_16741,0.5,0.5,0.0,0.0,0.0
4642,GDS_ers2_16743,0.0,1.0,0.0,0.0,0.0
4643,GDS_ers2_16744,0.833333333333,0.0,0.0,0.166666666667,0.0
4644,GDS_ers2_16748,0.0,0.666666666667,0.333333333333,0.0,0.0
4645,GDS_ers2_16750,1.0,0.0,0.0,0.0,0.0
4646,GDS_ers2_16752,0.166666666667,0.5,0.333333333333,0.0,0.0
4647,GDS_ers2_16755,0.0,0.833333333333,0.0,0.0,0.166666666667
4648,GDS_ers2_16756,0.0,1.0,0.0,0.0,0.0
4649,GDS_ers2_16757,0.0,0.666666666667,0.333333333333,0.0,0.0
4650,GDS_ers2_16760,0.166666666667,0.5,0.333333333333,0.0,0.0
4651,GDS_ers2_16761,0.0,0.0,0.0,0.0,1.0
4652,GDS_ers2_16764,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
4653,GDS_ers2_16766,1.0,0.0,0.0,0.0,0.0
4654,GDS_ers2_16767,0.833333333333,0.0,0.0,0.166666666667,0.0
4655,GDS_ers2_16768,1.0,0.0,0.0,0.0,0.0
4656,GDS_ers2_16769,0.0,0.666666666667,0.333333333333,0.0,0.0
4657,GDS_ers2_16770,0.0,0.0,0.0,0.0,1.0
4658,GDS_ers2_16772,0.333333333333,0.666666666667,0.0,0.0,0.0
4659,GDS_ers2_16774,0.0,1.0,0.0,0.0,0.0
4660,GDS_ers2_16776,0.166666666667,0.833333333333,0.0,0.0,0.0
4661,GDS_ers2_16778,0.333333333333,0.666666666667,0.0,0.0,0.0
4662,GDS_ers2_16780,0.166666666667,0.833333333333,0.0,0.0,0.0
4663,GDS_ers2_16781,0.166666666667,0.5,0.333333333333,0.0,0.0
4664,GDS_ers2_16782,0.666666666667,0.0,0.0,0.333333333333,0.0
4665,GDS_ers2_16790,0.0,1.0,0.0,0.0,0.0
4666,GDS_ers2_16791,0.166666666667,0.833333333333,0.0,0.0,0.0
4667,GDS_ers2_16792,1.0,0.0,0.0,0.0,0.0
4668,GDS_ers2_16795,0.0,0.0,0.333333333333,0.0,0.666666666667
4669,GDS_ers2_16796,0.0,0.833333333333,0.166666666667,0.0,0.0
4670,GDS_ers2_16798,0.0,0.0,0.0,0.0,1.0
4671,GDS_ers2_16802,0.0,0.166666666667,0.833333333333,0.0,0.0
4672,GDS_ers2_16803,0.0,1.0,0.0,0.0,0.0
4673,GDS_ers2_16809,0.333333333333,0.666666666667,0.0,0.0,0.0
4674,GDS_ers2_16811,0.0,0.333333333333,0.666666666667,0.0,0.0
4675,GDS_ers2_16812,0.166666666667,0.333333333333,0.333333333333,0.166666666667,0.0
4676,GDS_ers2_16814,0.166666666667,0.833333333333,0.0,0.0,0.0
4677,GDS_ers2_16815,0.333333333333,0.333333333333,0.0,0.333333333333,0.0
4678,GDS_ers2_16816,0.166666666667,0.166666666667,0.333333333333,0.333333333333,0.0
4679,GDS_ers2_16821,0.0,0.333333333333,0.666666666667,0.0,0.0
4680,GDS_ers2_16822,0.0,1.0,0.0,0.0,0.0
4681,GDS_ers2_16824,0.166666666667,0.833333333333,0.0,0.0,0.0
4682,GDS_ers2_16825,0.0,0.0,0.0,0.0,1.0
4683,GDS_ers2_16826,0.0,0.333333333333,0.666666666667,0.0,0.0
4684,GDS_ers2_16827,0.166666666667,0.166666666667,0.333333333333,0.333333333333,0.0
4685,GDS_ers2_16828,0.166666666667,0.5,0.0,0.333333333333,0.0
4686,GDS_ers2_16829,0.0,0.0,0.0,0.0,1.0
4687,GDS_ers2_16831,0.0,0.333333333333,0.666666666667,0.0,0.0
4688,GDS_ers2_16833,0.0,0.666666666667,0.333333333333,0.0,0.0
4689,GDS_ers2_16834,0.0,1.0,0.0,0.0,0.0
4690,GDS_ers2_16837,0.0,0.5,0.0,0.0,0.5
4691,GDS_ers2_16842,0.0,0.0,0.0,0.0,1.0
4692,GDS_ers2_16843,0.166666666667,0.666666666667,0.0,0.166666666667,0.0
4693,GDS_ers2_16847,0.0,0.333333333333,0.666666666667,0.0,0.0
4694,GDS_ers2_16848,0.333333333333,0.666666666667,0.0,0.0,0.0
4695,GDS_ers2_16849,0.333333333333,0.666666666667,0.0,0.0,0.0
4696,GDS_ers2_16853,0.0,0.666666666667,0.333333333333,0.0,0.0
4697,GDS_ers2_16855,0.333333333333,0.666666666667,0.0,0.0,0.0
4698,GDS_ers2_16864,0.0,0.666666666667,0.333333333333,0.0,0.0
4699,GDS_ers2_16865,0.166666666667,0.833333333333,0.0,0.0,0.0
4700,GDS_ers2_16867,0.166666666667,0.666666666667,0.166666666667,0.0,0.0
4701,GDS_ers2_16868,0.166666666667,0.5,0.333333333333,0.0,0.0
4702,GDS_ers2_16869,0.0,0.0,0.0,0.0,1.0
4703,GDS_ers2_16870,0.166666666667,0.5,0.333333333333,0.0,0.0
4704,GDS_ers2_16878,0.0,0.666666666667,0.333333333333,0.0,0.0
4705,GDS_ers2_16880,0.0,0.5,0.5,0.0,0.0
4706,GDS_ers2_16881,0.333333333333,0.666666666667,0.0,0.0,0.0
4707,GDS_ers2_16882,0.0,0.333333333333,0.666666666667,0.0,0.0
4708,GDS_ers2_16883,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
4709,GDS_ers2_16884,0.0,0.666666666667,0.333333333333,0.0,0.0
4710,GDS_ers2_16887,0.444444444444,0.111111111111,0.444444444444,0.0,0.0
4711,GDS_ers2_16889,0.166666666667,0.5,0.333333333333,0.0,0.0
4712,GDS_ers2_16890,0.0,0.333333333333,0.5,0.166666666667,0.0
4713,GDS_ers2_16893,0.0,0.5,0.5,0.0,0.0
4714,GDS_ers2_16899,0.0,1.0,0.0,0.0,0.0
4715,GDS_ers2_16900,0.666666666667,0.333333333333,0.0,0.0,0.0
4716,GDS_ers2_16901,0.5,0.166666666667,0.0,0.333333333333,0.0
4717,GDS_ers2_16902,0.5,0.5,0.0,0.0,0.0
4718,GDS_ers2_16903,0.0,0.666666666667,0.333333333333,0.0,0.0
4719,GDS_ers2_16904,0.0,0.0,0.0,1.0,0.0
4720,GDS_ers2_16910,0.0,0.666666666667,0.333333333333,0.0,0.0
4721,GDS_ers2_16912,0.0,0.666666666667,0.333333333333,0.0,0.0
4722,GDS_ers2_16914,0.0,0.666666666667,0.0,0.0,0.333333333333
4723,GDS_ers2_16915,0.333333333333,0.666666666667,0.0,0.0,0.0
4724,GDS_ers2_16916,0.0,0.0,0.0,1.0,0.0
4725,GDS_ers2_16917,0.166666666667,0.666666666667,0.166666666667,0.0,0.0
4726,GDS_ers2_16918,0.0,0.833333333333,0.166666666667,0.0,0.0
4727,GDS_ers2_16919,0.0,0.666666666667,0.333333333333,0.0,0.0
4728,GDS_ers2_16922,0.666666666667,0.0,0.0,0.333333333333,0.0
4729,GDS_ers2_16926,1.0,0.0,0.0,0.0,0.0
4730,GDS_ers2_16930,0.333333333333,0.666666666667,0.0,0.0,0.0
4731,GDS_ers2_16931,0.333333333333,0.666666666667,0.0,0.0,0.0
4732,GDS_ers2_16934,0.444444444444,0.444444444444,0.111111111111,0.0,0.0
4733,GDS_ers2_16939,0.666666666667,0.333333333333,0.0,0.0,0.0
4734,GDS_ers2_16941,0.333333333333,0.666666666667,0.0,0.0,0.0
4735,GDS_ers2_16944,0.0,1.0,0.0,0.0,0.0
4736,GDS_ers2_16945,0.0,0.0,0.0,0.0,1.0
4737,GDS_ers2_16952,0.166666666667,0.833333333333,0.0,0.0,0.0
4738,GDS_ers2_16953,1.0,0.0,0.0,0.0,0.0
4739,GDS_ers2_16954,0.0,1.0,0.0,0.0,0.0
4740,GDS_ers2_16955,0.333333333333,0.0,0.0,0.666666666667,0.0
4741,GDS_ers2_16957,0.333333333333,0.666666666667,0.0,0.0,0.0
4742,GDS_ers2_16959,0.0,0.666666666667,0.333333333333,0.0,0.0
4743,GDS_ers2_16964,0.5,0.5,0.0,0.0,0.0
4744,GDS_ers2_16967,0.0,1.0,0.0,0.0,0.0
4745,GDS_ers2_16969,0.5,0.5,0.0,0.0,0.0
4746,GDS_ers2_16970,0.0,1.0,0.0,0.0,0.0
4747,GDS_ers2_16975,0.0,1.0,0.0,0.0,0.0
4748,GDS_ers2_16976,0.0,0.0,0.0,1.0,0.0
4749,GDS_ers2_16978,0.333333333333,0.333333333333,0.0,0.333333333333,0.0
4750,GDS_ers2_16987,0.0,1.0,0.0,0.0,0.0
4751,GDS_ers2_16989,0.0,1.0,0.0,0.0,0.0
4752,GDS_ers2_16991,0.0,1.0,0.0,0.0,0.0
4753,GDS_ers2_16998,0.166666666667,0.833333333333,0.0,0.0,0.0
4754,GDS_ers2_17002,0.166666666667,0.5,0.333333333333,0.0,0.0
4755,GDS_ers2_17004,0.0,0.333333333333,0.333333333333,0.0,0.333333333333
4756,GDS_ers2_17006,0.166666666667,0.833333333333,0.0,0.0,0.0
4757,GDS_ers2_17011,0.666666666667,0.333333333333,0.0,0.0,0.0
4758,GDS_ers2_17013,0.0,1.0,0.0,0.0,0.0
4759,GDS_ers2_17015,0.0,0.0,0.0,1.0,0.0
4760,GDS_ers2_17016,1.0,0.0,0.0,0.0,0.0
4761,GDS_ers2_17020,0.0,0.666666666667,0.333333333333,0.0,0.0
4762,GDS_ers2_17021,0.833333333333,0.166666666667,0.0,0.0,0.0
4763,GDS_ers2_17022,0.0,1.0,0.0,0.0,0.0
4764,GDS_ers2_17023,0.5,0.166666666667,0.0,0.333333333333,0.0
4765,GDS_ers2_17024,0.333333333333,0.666666666667,0.0,0.0,0.0
4766,GDS_ers2_17025,0.0,1.0,0.0,0.0,0.0
4767,GDS_ers2_17027,0.0,0.666666666667,0.333333333333,0.0,0.0
4768,GDS_ers2_17028,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
4769,GDS_ers2_17030,0.5,0.5,0.0,0.0,0.0
4770,GDS_ers2_17032,0.166666666667,0.833333333333,0.0,0.0,0.0
4771,GDS_ers2_17036,0.5,0.166666666667,0.0,0.333333333333,0.0
4772,GDS_ers2_17038,0.5,0.5,0.0,0.0,0.0
4773,GDS_ers2_17042,0.0,1.0,0.0,0.0,0.0
4774,GDS_ers2_17044,0.333333333333,0.666666666667,0.0,0.0,0.0
4775,GDS_ers2_17047,0.0,0.0,0.0,0.0,1.0
4776,GDS_ers2_17048,0.166666666667,0.833333333333,0.0,0.0,0.0
4777,GDS_ers2_17050,0.0,0.666666666667,0.333333333333,0.0,0.0
4778,GDS_ers2_17052,0.0,0.0,0.0,1.0,0.0
4779,GDS_ers2_17053,0.166666666667,0.833333333333,0.0,0.0,0.0
4780,GDS_ers2_17054,0.333333333333,0.666666666667,0.0,0.0,0.0
4781,GDS_ers2_17059,0.0,0.0,0.0,1.0,0.0
4782,GDS_ers2_17060,0.0,1.0,0.0,0.0,0.0
4783,GDS_ers2_17062,0.111111111111,0.444444444444,0.444444444444,0.0,0.0
4784,GDS_ers2_17066,0.666666666667,0.0,0.0,0.333333333333,0.0
4785,GDS_ers2_17068,0.166666666667,0.833333333333,0.0,0.0,0.0
4786,GDS_ers2_17069,0.666666666667,0.0,0.0,0.333333333333,0.0
4787,GDS_ers2_17072,0.0,1.0,0.0,0.0,0.0
4788,GDS_ers2_17077,0.0,0.5,0.5,0.0,0.0
4789,GDS_ers2_17081,0.0,0.666666666667,0.333333333333,0.0,0.0
4790,GDS_ers2_17082,0.166666666667,0.833333333333,0.0,0.0,0.0
4791,GDS_ers2_17086,0.444444444444,0.444444444444,0.111111111111,0.0,0.0
4792,GDS_ers2_17092,0.166666666667,0.833333333333,0.0,0.0,0.0
4793,GDS_ers2_17093,0.333333333333,0.666666666667,0.0,0.0,0.0
4794,GDS_ers2_17096,0.0,1.0,0.0,0.0,0.0
4795,GDS_ers2_17099,0.166666666667,0.833333333333,0.0,0.0,0.0
4796,GDS_ers2_17102,1.0,0.0,0.0,0.0,0.0
4797,GDS_ers2_17103,0.333333333333,0.0,0.0,0.666666666667,0.0
4798,GDS_ers2_17104,0.666666666667,0.0,0.0,0.333333333333,0.0
4799,GDS_ers2_17110,0.0,0.0,0.0,1.0,0.0
4800,GDS_ers2_17113,0.166666666667,0.833333333333,0.0,0.0,0.0
4801,GDS_ers2_17114,0.5,0.5,0.0,0.0,0.0
4802,GDS_ers2_17115,1.0,0.0,0.0,0.0,0.0
4803,GDS_ers2_17116,0.0,0.666666666667,0.333333333333,0.0,0.0
4804,GDS_ers2_17121,0.0,0.0,0.0,0.0,1.0
4805,GDS_ers2_17122,1.0,0.0,0.0,0.0,0.0
4806,GDS_ers2_17123,0.0,1.0,0.0,0.0,0.0
4807,GDS_ers2_17125,0.666666666667,0.0,0.0,0.333333333333,0.0
4808,GDS_ers2_17127,0.0,0.0,0.0,0.0,1.0
4809,GDS_ers2_17129,0.5,0.333333333333,0.166666666667,0.0,0.0
4810,GDS_ers2_17130,0.0,0.333333333333,0.666666666667,0.0,0.0
4811,GDS_ers2_17146,0.0,0.5,0.5,0.0,0.0
4812,GDS_ers2_17151,0.5,0.5,0.0,0.0,0.0
4813,GDS_ers2_17153,0.166666666667,0.833333333333,0.0,0.0,0.0
4814,GDS_ers2_17154,0.0,0.0,0.0,0.0,1.0
4815,GDS_ers2_17156,0.0,1.0,0.0,0.0,0.0
4816,GDS_ers2_17165,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
4817,GDS_ers2_17167,0.5,0.5,0.0,0.0,0.0
4818,GDS_ers2_17170,0.5,0.5,0.0,0.0,0.0
4819,GDS_ers2_17174,0.0,1.0,0.0,0.0,0.0
4820,GDS_ers2_17180,0.0,0.5,0.5,0.0,0.0
4821,GDS_ers2_17181,0.5,0.5,0.0,0.0,0.0
4822,GDS_ers2_17183,0.0,0.0,0.0,0.0,1.0
4823,GDS_ers2_17186,0.333333333333,0.666666666667,0.0,0.0,0.0
4824,GDS_ers2_17187,0.5,0.5,0.0,0.0,0.0
4825,GDS_ers2_17190,0.0,0.0,0.0,0.0,1.0
4826,GDS_ers2_17192,0.333333333333,0.333333333333,0.0,0.333333333333,0.0
4827,GDS_ers2_17194,0.0,1.0,0.0,0.0,0.0
4828,GDS_ers2_17196,0.166666666667,0.5,0.333333333333,0.0,0.0
4829,GDS_ers2_17197,0.333333333333,0.166666666667,0.5,0.0,0.0
4830,GDS_ers2_17199,0.333333333333,0.666666666667,0.0,0.0,0.0
4831,GDS_ers2_17200,0.333333333333,0.666666666667,0.0,0.0,0.0
4832,GDS_ers2_17201,0.333333333333,0.5,0.166666666667,0.0,0.0
4833,GDS_ers2_17202,0.5,0.5,0.0,0.0,0.0
4834,GDS_ers2_17203,0.0,0.0,0.0,1.0,0.0
4835,GDS_ers2_17204,0.833333333333,0.166666666667,0.0,0.0,0.0
4836,GDS_ers2_17207,0.0,0.666666666667,0.333333333333,0.0,0.0
4837,GDS_ers2_17208,0.5,0.5,0.0,0.0,0.0
4838,GDS_ers2_17212,0.166666666667,0.333333333333,0.5,0.0,0.0
4839,GDS_ers2_17214,0.277777777778,0.277777777778,0.444444444444,0.0,0.0
4840,GDS_ers2_17216,1.0,0.0,0.0,0.0,0.0
4841,GDS_ers2_17217,0.166666666667,0.833333333333,0.0,0.0,0.0
4842,GDS_ers2_17219,0.333333333333,0.0,0.0,0.666666666667,0.0
4843,GDS_ers2_17220,0.166666666667,0.5,0.0,0.333333333333,0.0
4844,GDS_ers2_17221,0.0,1.0,0.0,0.0,0.0
4845,GDS_ers2_17230,0.666666666667,0.333333333333,0.0,0.0,0.0
4846,GDS_ers2_17231,0.166666666667,0.5,0.333333333333,0.0,0.0
4847,GDS_ers2_17232,0.0,0.333333333333,0.666666666667,0.0,0.0
4848,GDS_ers2_17236,0.5,0.5,0.0,0.0,0.0
4849,GDS_ers2_17239,0.666666666667,0.333333333333,0.0,0.0,0.0
4850,GDS_ers2_17246,0.666666666667,0.333333333333,0.0,0.0,0.0
4851,GDS_ers2_17249,0.166666666667,0.833333333333,0.0,0.0,0.0
4852,GDS_ers2_17251,0.0,1.0,0.0,0.0,0.0
4853,GDS_ers2_17253,0.666666666667,0.333333333333,0.0,0.0,0.0
4854,GDS_ers2_17254,0.5,0.5,0.0,0.0,0.0
4855,GDS_ers2_17259,0.0,1.0,0.0,0.0,0.0
4856,GDS_ers2_17260,0.0,1.0,0.0,0.0,0.0
4857,GDS_ers2_17261,0.5,0.333333333333,0.166666666667,0.0,0.0
4858,GDS_ers2_17264,0.666666666667,0.0,0.0,0.333333333333,0.0
4859,GDS_ers2_17265,0.0,1.0,0.0,0.0,0.0
4860,GDS_ers2_17266,0.666666666667,0.333333333333,0.0,0.0,0.0
4861,GDS_ers2_17272,0.0,1.0,0.0,0.0,0.0
4862,GDS_ers2_17275,0.166666666667,0.833333333333,0.0,0.0,0.0
4863,GDS_ers2_17277,0.5,0.5,0.0,0.0,0.0
4864,GDS_ers2_17278,0.0,0.666666666667,0.333333333333,0.0,0.0
4865,GDS_ers2_17279,0.166666666667,0.833333333333,0.0,0.0,0.0
4866,GDS_ers2_17280,0.0,0.0,0.0,1.0,0.0
4867,GDS_ers2_17284,0.5,0.5,0.0,0.0,0.0
4868,GDS_ers2_17286,0.333333333333,0.666666666667,0.0,0.0,0.0
4869,GDS_ers2_17287,0.0,1.0,0.0,0.0,0.0
4870,GDS_ers2_17288,0.5,0.166666666667,0.0,0.333333333333,0.0
4871,GDS_ers2_17289,0.0,1.0,0.0,0.0,0.0
4872,GDS_ers2_17290,0.166666666667,0.166666666667,0.0,0.666666666667,0.0
4873,GDS_ers2_17292,0.0,1.0,0.0,0.0,0.0
4874,GDS_ers2_17295,0.166666666667,0.833333333333,0.0,0.0,0.0
4875,GDS_ers2_17296,0.666666666667,0.333333333333,0.0,0.0,0.0
4876,GDS_ers2_17297,0.333333333333,0.666666666667,0.0,0.0,0.0
4877,GDS_ers2_17305,0.5,0.5,0.0,0.0,0.0
4878,GDS_ers2_17306,0.166666666667,0.833333333333,0.0,0.0,0.0
4879,GDS_ers2_17309,0.333333333333,0.333333333333,0.0,0.0,0.333333333333
4880,GDS_ers2_17313,0.166666666667,0.833333333333,0.0,0.0,0.0
4881,GDS_ers2_17314,0.666666666667,0.0,0.0,0.333333333333,0.0
4882,GDS_ers2_17318,0.333333333333,0.666666666667,0.0,0.0,0.0
4883,GDS_ers2_17321,0.5,0.166666666667,0.333333333333,0.0,0.0
4884,GDS_ers2_17322,0.0,0.333333333333,0.666666666667,0.0,0.0
4885,GDS_ers2_17323,1.0,0.0,0.0,0.0,0.0
4886,GDS_ers2_17325,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
4887,GDS_ers2_17328,0.166666666667,0.833333333333,0.0,0.0,0.0
4888,GDS_ers2_17334,0.0,1.0,0.0,0.0,0.0
4889,GDS_ers2_17335,0.5,0.5,0.0,0.0,0.0
4890,GDS_ers2_17337,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
4891,GDS_ers2_17340,0.0,0.666666666667,0.333333333333,0.0,0.0
4892,GDS_ers2_17343,0.0,0.0,0.0,1.0,0.0
4893,GDS_ers2_17344,0.333333333333,0.0,0.0,0.666666666667,0.0
4894,GDS_ers2_17345,0.0,0.666666666667,0.333333333333,0.0,0.0
4895,GDS_ers2_17347,0.0,1.0,0.0,0.0,0.0
4896,GDS_ers2_17348,0.0,1.0,0.0,0.0,0.0
4897,GDS_ers2_17349,0.0,0.833333333333,0.166666666667,0.0,0.0
4898,GDS_ers2_17350,0.0,0.0,0.0,1.0,0.0
4899,GDS_ers2_17355,0.0,1.0,0.0,0.0,0.0
4900,GDS_ers2_17356,0.0,0.0,0.0,1.0,0.0
4901,GDS_ers2_17359,0.833333333333,0.166666666667,0.0,0.0,0.0
4902,GDS_ers2_17370,0.0,0.0,0.0,1.0,0.0
4903,GDS_ers2_17372,0.5,0.166666666667,0.0,0.333333333333,0.0
4904,GDS_ers2_17376,0.166666666667,0.833333333333,0.0,0.0,0.0
4905,GDS_ers2_17377,0.0,1.0,0.0,0.0,0.0
4906,GDS_ers2_17378,0.166666666667,0.833333333333,0.0,0.0,0.0
4907,GDS_ers2_17380,0.166666666667,0.833333333333,0.0,0.0,0.0
4908,GDS_ers2_17381,0.5,0.166666666667,0.0,0.333333333333,0.0
4909,GDS_ers2_17382,1.0,0.0,0.0,0.0,0.0
4910,GDS_ers2_17384,0.333333333333,0.0,0.0,0.666666666667,0.0
4911,GDS_ers2_17385,0.5,0.5,0.0,0.0,0.0
4912,GDS_ers2_17386,0.0,1.0,0.0,0.0,0.0
4913,GDS_ers2_17389,0.166666666667,0.5,0.0,0.0,0.333333333333
4914,GDS_ers2_17390,0.333333333333,0.0,0.666666666667,0.0,0.0
4915,GDS_ers2_17400,0.0,1.0,0.0,0.0,0.0
4916,GDS_ers2_17406,0.0,0.0,1.0,0.0,0.0
4917,GDS_ers2_17408,0.666666666667,0.0,0.0,0.333333333333,0.0
4918,GDS_ers2_17409,0.666666666667,0.0,0.0,0.333333333333,0.0
4919,GDS_ers2_17411,0.0,0.333333333333,0.666666666667,0.0,0.0
4920,GDS_ers2_17412,0.0,1.0,0.0,0.0,0.0
4921,GDS_ers2_17415,0.166666666667,0.833333333333,0.0,0.0,0.0
4922,GDS_ers2_17416,0.0,0.0,1.0,0.0,0.0
4923,GDS_ers2_17417,0.0,1.0,0.0,0.0,0.0
4924,GDS_ers2_17420,0.166666666667,0.833333333333,0.0,0.0,0.0
4925,GDS_ers2_17421,0.0,1.0,0.0,0.0,0.0
4926,GDS_ers2_17422,0.666666666667,0.0,0.0,0.333333333333,0.0
4927,GDS_ers2_17425,0.0,1.0,0.0,0.0,0.0
4928,GDS_ers2_17427,0.0,1.0,0.0,0.0,0.0
